video_id,seconds,fps,numFrame,rfps,subset,featureFrame
v_ou75pk4A2zI,345,30,10350,30,training,10350
v_7iNuBQloC88,271,25,6775,25,training,6775
v_6MWNBgi3cOE,152,25,3800,25,training,3800
v_ZNDBprZQIGo,67,30,2010,30,training,2010
v_turnvw1ly-4,61,30,1830,30,training,1830
v_GgwiEScAbOM,62,29,1798,29,training,1798
v_CbLdW-8Qa90,41,30,1230,30,testing,1230
v_zU5_bDyryXw,113,29,3277,29,validation,3277
v_7feooygBrG8,115,25,2875,25,training,2875
v_SxNFGnDZ7iw,136,25,3400,25,training,3400
v_vtH_SS9qyPo,51,29,1479,29,training,1479
v_ynb5JkybRcQ,54,29,1566,29,training,1566
v_XvGsXAew1kw,23,28,644,28,training,644
v_WxbIHNjn7z4,450,29,13050,29,training,13050
v_RBdsiJ8IY2s,120,29,3480,29,training,3480
v_Tjw7p-fSWyQ,68,29,1972,29,testing,1972
v_Xa4DJgkVe0w,181,25,4525,25,training,4525
v__YlytOdvURE,61,30,1830,30,training,1830
v_tKiWYf5I6ME,19,29,551,29,testing,551
v_5lI9sTFsows,27,25,675,25,training,675
v_QhMkzc0n2AU,20,25,500,25,training,500
v_YN5CYjCkLRs,469,15,7035,15,training,7035
v_Is4us5egBgo,124,30,3720,30,training,3720
v_UraVqPr35vo,17,30,510,30,validation,510
v_F8uOru2id8I,90,29,2610,29,validation,2610
v_W4oo7Eju_iA,340,29,9860,29,validation,9860
v_8PJNjCFSdg4,116,29,3364,29,training,3364
v_30IPCBmW7gk,80,29,2320,29,training,2320
v_lkSBXCFiNaw,19,30,570,30,testing,570
v_RTWaUiVx2y4,38,23,874,23,training,874
v_TqmrB2dM7lo,12,30,360,30,training,360
v_3MN7zB7LIBo,451,29,13079,29,testing,13079
v_fjaHbDkCzI0,15,25,375,25,training,375
v_Iab9AXHEivA,48,25,1200,25,testing,1200
v_YycwSdGQPBo,64,29,1856,29,training,1856
v_QIiJa2bLpNI,481,30,14430,30,training,14430
v_5hJbUGm5_Kk,86,25,2150,25,testing,2150
v_mjsOQj-wFdk,70,29,2030,29,validation,2030
v_gF4GlA_ayCE,35,30,1050,30,training,1050
v_0CbsujOqWAw,48,29,1392,29,training,1392
v_0j5H0F1GuZ8,161,23,3703,23,training,3703
v_R5neRzuAALw,47,30,1410,30,training,1410
v_OTwu7nNWUZU,8,9,72,9,training,72
v_rFDXkb2ZAcc,37,30,1110,30,training,1110
v_JfCOWBHPlcU,194,29,5626,29,training,5626
v_WhFeyuwxq50,22,25,550,25,training,550
v_Piimd2OZzM0,21,30,630,30,testing,630
v_A-Vbk8tpa7k,42,23,966,23,training,966
v_D3X_BeROOps,30,29,870,29,validation,870
v_1zwP81XWM24,221,29,6409,29,testing,6409
v_6TWvKtnCqkU,58,29,1682,29,training,1682
v_56XoOrw5OHc,350,29,10150,29,training,10150
v_CPRKs8JPWsM,65,30,1950,30,testing,1950
v_G5ljx1mk-x8,30,29,870,29,training,870
v_QUmOGehJyVo,31,30,930,30,testing,930
v_xSUxVp8wsqc,78,23,1794,23,testing,1794
v_dPOr4xaKr0k,269,25,6725,25,testing,6725
v_grvwgwJxnxo,54,29,1566,29,testing,1566
v_zFnZEa4WJ3M,37,30,1110,30,training,1110
v_lnbEnJHnjWA,152,29,4408,29,training,4408
v_Wjtb7XMZlgY,137,29,3973,29,training,3973
v_iLkJkWxtdr8,49,23,1127,23,testing,1127
v_hCubY3cHoHY,147,29,4263,29,training,4263
v_b2uzk2xJDRs,191,29,5539,29,training,5539
v_VlhLEhJEWpE,44,29,1276,29,training,1276
v_s0CMfPw1Wgg,65,24,1560,24,training,1560
v_RPOTmYK58L0,226,25,5650,25,training,5650
v_NLr_jHX5FXQ,189,30,5670,30,training,5670
v_9_iS5hp2B88,77,29,2233,29,training,2233
v_his5VWgJuxE,16,25,400,25,testing,400
v_Plx9IJ1KOsg,132,25,3300,25,training,3300
v_K-PIJ7pSmFk,9,14,126,14,training,126
v_5BUbREbVGzk,103,25,2575,25,training,2575
v_D-6bsAF6dII,147,30,4410,30,training,4410
v_M_Ot_lc-efw,27,29,783,29,testing,783
v_5IPBvxze7VI,151,25,3775,25,training,3775
v_WTQfUqysUgs,76,30,2280,30,testing,2280
v_0ZtE1vsmVuQ,17,25,425,25,validation,425
v_UjcK_sdDsZA,34,30,1020,30,training,1020
v_zth4pALRJdU,32,6,192,6,testing,192
v_iYLsd6AW88U,28,30,840,30,training,840
v_qN2LB1XdODo,141,13,1833,13,training,1833
v_1QviZJSZlTs,112,30,3360,30,testing,3360
v_4-7JlblDFpY,151,29,4379,29,training,4379
v_48xZEq0iE38,144,25,3600,25,training,3600
v_hcsAsg8nw-U,93,25,2325,25,training,2325
v_PdbRWOoYPyc,60,24,1440,24,testing,1440
v_uKi0pXhQitE,112,25,2800,25,training,2800
v_5GIS5cJUrCA,234,30,7020,30,training,7020
v_QoNMfhysMvo,59,29,1711,29,training,1711
v_M4srbSTT8ak,21,30,630,30,training,630
v_LOebeG_UFnQ,32,30,960,30,training,960
v_N4RGKq99TsY,40,30,1200,30,training,1200
v_qv7hqQTdBX4,202,29,5858,29,training,5858
v_qeTx-Cdn_48,215,29,6235,29,training,6235
v_S3D7ra19p6s,531,30,15930,30,validation,15930
v_pxoC-93O3pY,41,25,1025,25,training,1025
v_MOop4mgDwDw,51,30,1530,30,training,1530
v_ulPqwoqrw7U,138,29,4002,29,training,4002
v_JSkKVVM91T0,47,29,1363,29,training,1363
v_7_G3g4AMqnI,63,22,1386,22,training,1386
v_CcQmA0LO-24,44,30,1320,30,testing,1320
v_PoXR2luhU6E,63,15,945,15,training,945
v_8lFsHfkBqfY,128,29,3712,29,training,3712
v_uoUZEauFXEw,48,25,1200,25,testing,1200
v_n3qdeRuRCHg,211,25,5275,25,training,5275
v_XRkBOaIl_6g,15,14,210,14,validation,210
v_oBFeVomVzxA,105,25,2625,25,training,2625
v_MIR5SSXK51I,297,25,7425,25,testing,7425
v_4_Z2R_RwGyU,36,25,900,25,testing,900
v_zkTGUxVGljw,68,30,2040,30,training,2040
v_LJr1vcxgXQ0,185,30,5550,30,training,5550
v_qOgg_rgkyWs,213,30,6390,30,validation,6390
v_rPmhcweOml4,131,25,3275,25,training,3275
v_3a6h272JWVg,22,29,638,29,training,638
v_FuGcHtCVnLU,118,25,2950,25,validation,2950
v_AQvtreVxeGw,142,30,4260,30,training,4260
v_a34zdPLm7Gw,40,25,1000,25,training,1000
v_X4Fs91ean1I,129,23,2967,23,validation,2967
v_aU8xOIIuxEo,202,25,5050,25,testing,5050
v_aQcZPMUTccM,76,30,2280,30,training,2280
v_ITlrhaPwgY4,43,29,1247,29,testing,1247
v_Te-YCfxwoM4,59,29,1711,29,training,1711
v_2yNANFG5Nk4,76,23,1748,23,training,1748
v_3I6Z-tM7ifo,11,27,297,27,validation,297
v_Fc4-I3fBPhs,131,29,3799,29,validation,3799
v_LcIGn1ABVL4,36,23,828,23,training,828
v_Sjb_V6vVN44,111,30,3330,30,training,3330
v_30G5jNTrFFw,103,25,2575,25,training,2575
v_Ur0p3OIOcWM,50,25,1250,25,training,1250
v_Wc-DPIAHE00,93,25,2325,25,training,2325
v_b7BeO0jlRV4,116,25,2900,25,training,2900
v_Aqsjjk8vX9w,132,30,3960,30,training,3960
v_E980YbIB_h8,21,29,609,29,training,609
v_qbtheIIMWH8,170,30,5100,30,training,5100
v_snCxKzxPZK0,122,30,3660,30,training,3660
v_WguAQ_90jf4,118,29,3422,29,training,3422
v_0iVfKR1L_j8,14,29,406,29,validation,406
v_nroqNVXHBJQ,190,15,2850,15,training,2850
v_x0G33UH1_rQ,30,30,900,30,training,900
v_q9-YsU6BBj0,117,23,2691,23,training,2691
v_lDe7gtDhObQ,23,30,690,30,training,690
v_H-Nx7jk_uRY,131,29,3799,29,testing,3799
v_51wn75qoixI,32,29,928,29,training,928
v_1CK6NU9UfNc,402,29,11658,29,testing,11658
v_Sc5TAdq4RcU,256,25,6400,25,training,6400
v_BNmMKvabB-Y,170,29,4930,29,training,4930
v_91oLmFYIdfE,36,24,864,24,testing,864
v__MMR2YFy5o4,56,29,1624,29,training,1624
v_A7r9emDcuzs,25,23,575,23,training,575
v_z4qi_7eWMgo,180,29,5220,29,testing,5220
v_hHBx0dZIEVA,106,25,2650,25,training,2650
v_v9Dv1obrTz0,131,29,3799,29,training,3799
v_AuliI8IuOdk,525,29,15225,29,training,15225
v_DmPEkI3kv3s,13,29,377,29,validation,377
v_UrXN6fSrQdI,58,29,1682,29,training,1682
v_0bUQcVPkOeE,115,29,3335,29,validation,3335
v_zLywtMEbQHI,60,30,1800,30,testing,1800
v_vkXWqypB8as,60,30,1800,30,training,1800
v_AMeZnk555rY,103,29,2987,29,training,2987
v_czBVPPOcq5A,199,30,5970,30,training,5970
v_DzGoo4W77g8,95,30,2850,30,validation,2850
v_75v4v1fB0B4,10,30,300,30,training,300
v_hDnAE7G6Nz8,39,29,1131,29,testing,1131
v_IXGS2p4TO4g,29,30,870,30,training,870
v_VpvqOLDZ4YA,137,30,4110,30,training,4110
v_pZf58m0R6fA,146,30,4380,30,training,4380
v_lFTO245fAyU,252,29,7308,29,training,7308
v_Cu-waDmHNaE,68,29,1972,29,training,1972
v_JyVmh_2wrOA,140,25,3500,25,training,3500
v_iPzV5owQxeA,45,23,1035,23,testing,1035
v_h-aqpcoTylM,45,15,675,15,training,675
v_CWCtd5tPcVI,36,29,1044,29,training,1044
v__8-tOYKL174,82,29,2378,29,training,2378
v_Nh9E38-IDcs,54,30,1620,30,training,1620
v_CUrWwMhNfm0,60,29,1740,29,training,1740
v_rXSGGRtIiiY,81,29,2349,29,training,2349
v_Sksls8sncbY,130,29,3770,29,testing,3770
v_8CRBHDPSyeI,137,30,4110,30,validation,4110
v_J-kEbtc7Iyc,186,29,5394,29,validation,5394
v_3LLwc2UvOlQ,40,30,1200,30,testing,1200
v_V2tbUJ2uURY,88,30,2640,30,testing,2640
v_E7fWL629ahc,75,29,2175,29,testing,2175
v_afXGXcc1-3Y,16,29,464,29,testing,464
v_a1IXcDGuRno,145,29,4205,29,training,4205
v_bU0dMvE34-Y,31,30,930,30,training,930
v_oqxxxAXMbFA,20,29,580,29,training,580
v_Xju5Qd8sM9E,96,29,2784,29,testing,2784
v_s85o2SemWcg,82,25,2050,25,training,2050
v_kq85vXdFfKA,323,25,8075,25,training,8075
v_umR26hhT5bs,120,25,3000,25,validation,3000
v_v19-HDFNy_k,22,30,660,30,training,660
v_GgY5w-bCt5s,180,25,4500,25,training,4500
v_roBoMv87mMY,79,23,1817,23,training,1817
v_ND_66LBT-Ug,182,30,5460,30,testing,5460
v_G9QR2g7Bnmw,195,30,5850,30,training,5850
v_H52g_tJKnYI,169,30,5070,30,training,5070
v_djK_ucSYpaw,52,29,1508,29,training,1508
v_sjBBugHGBLw,226,29,6554,29,training,6554
v_z5zHFBk0v9g,106,30,3180,30,training,3180
v_pH79cWyInd0,52,29,1508,29,training,1508
v_rcoYEFT0XnA,109,29,3161,29,training,3161
v_rS3ZdXMHJ98,31,29,899,29,training,899
v_RTP8ybrLlsI,171,30,5130,30,training,5130
v_ROEALqPoOLc,146,29,4234,29,training,4234
v_qX-YOB0WcmY,83,29,2407,29,training,2407
v_VDRK9BdQMcY,112,29,3248,29,testing,3248
v_r30WDgn9Ik8,36,30,1080,30,training,1080
v_KGdRIAW2uaQ,22,29,638,29,training,638
v_lftlysIinfQ,210,30,6300,30,training,6300
v_ZCuvLiiNzNM,135,29,3915,29,training,3915
v_CQ8mHoHVBik,22,29,638,29,training,638
v_HLzqRDBBFRE,229,25,5725,25,testing,5725
v_AnxMBcgh6DE,84,25,2100,25,training,2100
v_wrw0eK9LMVA,103,29,2987,29,training,2987
v_DW7N0lNHdNE,53,25,1325,25,testing,1325
v_6O0d5MjjC5g,226,29,6554,29,training,6554
v_IUfEWbF6ke8,19,29,551,29,training,551
v_tBxd8uKeTZs,87,30,2610,30,validation,2610
v_Wckn0M3LKC8,192,25,4800,25,validation,4800
v_cJKO-qxGrI0,321,30,9630,30,training,9630
v_ses34-AuSCw,140,30,4200,30,validation,4200
v_omNzgsmEGb4,15,29,435,29,testing,435
v_X5nVSFrxmIk,189,25,4725,25,training,4725
v_iV5Y3f59pls,17,30,510,30,training,510
v_JgXVU9XAQE4,124,21,2604,21,testing,2604
v_EBr2QemXMN0,542,30,16260,30,training,16260
v_MHmzwKnt9i8,182,30,5460,30,testing,5460
v_w-X6v3Ibd5E,192,29,5568,29,training,5568
v_No6bBmiLbg8,18,30,540,30,testing,540
v_PBJd-oHNHgE,179,29,5191,29,testing,5191
v_brkvj-gi_9M,398,30,11940,30,training,11940
v_2mwu53T7AsQ,39,30,1170,30,training,1170
v_TYeV0Z--USY,53,29,1537,29,training,1537
v_E346EFhGblM,498,29,14442,29,training,14442
v_nzd4xVcsqXI,48,30,1440,30,testing,1440
v_1VRiD6_cn0w,45,25,1125,25,training,1125
v_krU4qtnTB2s,23,30,690,30,training,690
v_TU_Jn19OYZc,96,30,2880,30,training,2880
v_wUg8TjKnzfI,44,30,1320,30,training,1320
v_5nN_75gRXdU,199,25,4975,25,training,4975
v_skGZr0bd0VA,89,29,2581,29,testing,2581
v_4m_2MvXrs54,49,29,1421,29,training,1421
v_dAE5MiteW-M,9,29,261,29,training,261
v_7OyQheSexJk,95,29,2755,29,training,2755
v_cm8mnK6qnIE,130,25,3250,25,training,3250
v_OEeIva4-918,299,29,8671,29,training,8671
v_ga3E7lgPLtw,481,24,11544,24,testing,11544
v_Tb3qx0jiI8Y,50,29,1450,29,training,1450
v_jlKSHc7skBI,60,30,1800,30,training,1800
v_FKtd5fPLd58,300,25,7500,25,validation,7500
v_BRumhTRQNM8,66,30,1980,30,training,1980
v_XJSyABuWGX4,48,30,1440,30,testing,1440
v_Hwh_C_Y3u_E,32,29,928,29,training,928
v_sm3BUbcVwbw,88,25,2200,25,testing,2200
v_A1S5zsG1kGc,22,25,550,25,training,550
v_wsRTH3hZjMY,37,15,555,15,training,555
v_6YA3QihOLzs,170,30,5100,30,training,5100
v_knZHw0roOeI,181,29,5249,29,training,5249
v_fKriDR56VgE,109,30,3270,30,training,3270
v_glsMKtZYQQY,233,25,5825,25,training,5825
v_bD5UJ_WojpA,280,29,8120,29,validation,8120
v_LAxnBe9HqxQ,141,25,3525,25,training,3525
v_nVVW0pIlQsg,10,30,300,30,training,300
v_a5UUQjgBXns,120,29,3480,29,training,3480
v_cjXjoz03fP0,26,25,650,25,training,650
v_1l-_bSihOig,150,30,4500,30,validation,4500
v_oYYVyXZXHQQ,63,29,1827,29,training,1827
v_bDfr47J_jj8,102,29,2958,29,training,2958
v_scybornvnyc,32,30,960,30,training,960
v_AUtIxAtxrjo,37,29,1073,29,training,1073
v_LQtuNe7iOTg,23,30,690,30,validation,690
v_m_SXTyn4njo,42,30,1260,30,training,1260
v_iAXWVAgDGC0,421,23,9683,23,training,9683
v_XDfKKkyzCWM,11,23,253,23,training,253
v_7m7SFj_M8bk,74,29,2146,29,training,2146
v_Vc9JDDNeAfE,21,29,609,29,testing,609
v_0BGkk1SUeI4,97,25,2425,25,training,2425
v_2-hwbfYcxso,54,29,1566,29,testing,1566
v_QZiTzxL3Nh4,40,25,1000,25,training,1000
v_0Eb6GcPx5uU,51,25,1275,25,testing,1275
v_czB5sY9Y0N8,70,30,2100,30,validation,2100
v_gF3K-tz2eII,166,30,4980,30,training,4980
v_EFfhrCjpv9Q,110,29,3190,29,testing,3190
v_ezouWicZd88,229,30,6870,30,training,6870
v__TxNlPQhlKY,200,29,5800,29,training,5800
v_bBdIgRsNqEo,32,29,928,29,training,928
v_0ALk64hzwVY,80,29,2320,29,training,2320
v_wZzwtRouuqU,20,30,600,30,testing,600
v_7mCUMM78WxA,21,30,630,30,training,630
v_z3pTK5i7tQg,34,29,986,29,training,986
v_sW0zqKw2VqE,13,25,325,25,training,325
v_eYU4v_ZTRII,250,29,7250,29,training,7250
v_jahyxWG8dyQ,44,15,660,15,training,660
v_k5PkdCpU5GE,26,30,780,30,validation,780
v_pE-nymw6umA,29,30,870,30,training,870
v_DJkaTwFFYM0,43,15,645,15,testing,645
v_cNGEw99ueTk,4,28,112,28,training,112
v_powun5klMms,39,29,1131,29,validation,1131
v_IPticvrST1A,45,29,1305,29,training,1305
v_DlgSEVtOYLE,104,29,3016,29,testing,3016
v_905J0dRg9ek,13,30,390,30,training,390
v_9ivvW05l-Nk,145,30,4350,30,training,4350
v_VEyCSWPGflQ,59,25,1475,25,training,1475
v_yfzz70XvC80,107,25,2675,25,training,2675
v_xO7IlFIgZAc,53,25,1325,25,training,1325
v_vI7_36MeX7A,58,23,1334,23,training,1334
v_J7Nyf-zX5Q8,43,24,1032,24,training,1032
v_dJTm_v8xZDk,177,25,4425,25,training,4425
v_MQGQybVK9qY,25,29,725,29,training,725
v_hGAEmB_5nhI,110,25,2750,25,training,2750
v_bnCsD80Brq4,135,30,4050,30,training,4050
v_bOpWoQHUlW4,102,23,2346,23,training,2346
v_cU8kG1J7Oo0,282,30,8460,30,validation,8460
v_mn1fXnsNTvs,61,25,1525,25,training,1525
v_r1O_BylYB3c,189,30,5670,30,validation,5670
v_79yCQ9FVn9Q,81,25,2025,25,training,2025
v_RYddVp1h8JE,125,30,3750,30,validation,3750
v_4ZxrqqCoOQM,150,29,4350,29,training,4350
v_79JXz_xXJEk,226,29,6554,29,training,6554
v_OOFh-1HbrLQ,228,29,6612,29,training,6612
v_hG2vjX43mSk,214,25,5350,25,testing,5350
v_wqPQhc06nCQ,371,25,9275,25,testing,9275
v_kCvqdhXxoEA,152,29,4408,29,training,4408
v_ohoh37jRjGM,72,15,1080,15,training,1080
v_-KzthhFtITc,269,29,7801,29,training,7801
v_DINUoBQK80g,275,29,7975,29,training,7975
v_y32m37qRqQM,73,29,2117,29,testing,2117
v_pncSvq395HI,348,30,10440,30,training,10440
v_IVx-BPYeP4Y,242,25,6050,25,testing,6050
v_zsSgPuNFMqE,89,29,2581,29,training,2581
v_eSMwWvzHlkk,119,30,3570,30,training,3570
v_xetOauNVvsQ,130,30,3900,30,training,3900
v_1N6RawN8_f4,205,29,5945,29,training,5945
v_PcRzQ19-Ssc,59,28,1652,28,training,1652
v_5cXo-HTMwqk,50,29,1450,29,testing,1450
v_MiuNIBlK4ws,281,29,8149,29,training,8149
v_CPARR6KKKwI,53,29,1537,29,training,1537
v_sH_m_pC9zTc,43,30,1290,30,training,1290
v_Tw9Xr9--sL4,576,30,17280,30,training,17280
v_CR0I2UejSf0,29,29,841,29,testing,841
v_g0vmFPaYHXU,141,29,4089,29,training,4089
v_qYYmDmGMSNE,192,25,4800,25,training,4800
v_QJgt6a2ZAj4,29,30,870,30,training,870
v_W5XDLiivCyo,578,29,16762,29,training,16762
v_BGcSGax3PzM,94,30,2820,30,training,2820
v_RpWNA6SDs70,203,30,6090,30,training,6090
v_ATHKMadEOuA,81,29,2349,29,training,2349
v_FH6CcB25oWQ,311,29,9019,29,testing,9019
v_m7jYehFvJ74,81,29,2349,29,training,2349
v_S_ZtUAqIuiw,34,29,986,29,testing,986
v_QsSaiqBhHIc,37,29,1073,29,training,1073
v_4e8x1hNl358,38,29,1102,29,training,1102
v_rOX4k5Fb3A4,84,29,2436,29,training,2436
v_uEvX4ta0324,61,23,1403,23,training,1403
v_1nG5jXXWcTk,102,25,2550,25,training,2550
v_dhAoWN4o2kU,189,30,5670,30,training,5670
v_ThJbzBRPrfk,232,29,6728,29,training,6728
v_0L7-8yqgMEo,193,29,5597,29,testing,5597
v_JCIqhvscVEo,160,24,3840,24,training,3840
v_aXJp0vt7D2k,133,29,3857,29,testing,3857
v_t47zVaJ96Vo,56,30,1680,30,validation,1680
v_pLTYLkOe-8c,183,29,5307,29,training,5307
v_UpKw5z4MfFQ,77,15,1155,15,training,1155
v_NdVIxS8tgYM,209,25,5225,25,training,5225
v_06CeDsiOmzk,199,29,5771,29,testing,5771
v_vixaF2qWCT8,62,30,1860,30,training,1860
v_wN_B5P-zzpg,44,29,1276,29,training,1276
v_-ZJB79P7hCk,419,29,12151,29,testing,12151
v_orDQ_Blj-fs,114,10,1140,10,training,1140
v_vd0RtHoGWqE,98,29,2842,29,training,2842
v_c90RorvxxKE,222,25,5550,25,training,5550
v_cMv9TtEjVRg,311,23,7153,23,training,7153
v_2TWzMDgLoRU,62,30,1860,30,testing,1860
v_E243Pnj0Fqk,55,11,605,11,training,605
v_peEB6XrX6X0,94,29,2726,29,training,2726
v_ac57kQMtqmc,32,30,960,30,training,960
v_kHK2oJJc1wU,28,25,700,25,training,700
v_lOfprsJxkDM,115,27,3105,27,testing,3105
v_DG0DXV3luWQ,80,30,2400,30,training,2400
v_sN6XkMZL2L8,182,29,5278,29,validation,5278
v_sFiBhBgzPtY,106,24,2544,24,training,2544
v_TAPqB9P--7g,92,29,2668,29,testing,2668
v_RFjmukgQd5c,192,25,4800,25,training,4800
v_vyPdrrMDNO0,262,30,7860,30,training,7860
v_vr-IkWFlfpg,407,30,12210,30,validation,12210
v_abWj7IyzWg0,61,25,1525,25,training,1525
v_yVRSNJyShS8,126,29,3654,29,training,3654
v_joTr3_pNoXg,44,25,1100,25,training,1100
v_jvvtsz2h6AU,132,29,3828,29,training,3828
v_V_emgVFlqes,96,25,2400,25,testing,2400
v_lc0ANUIU8XI,43,29,1247,29,training,1247
v_3-oD5NO90eg,170,29,4930,29,testing,4930
v_0mSsJqm5wr4,55,29,1595,29,training,1595
v_Uerz0QnMC28,187,29,5423,29,testing,5423
v_u2KQXPyNXfM,60,29,1740,29,training,1740
v_iub5oubd7PA,145,24,3480,24,training,3480
v_zat8NHpJhCs,41,30,1230,30,training,1230
v_dDlkJzdTvaU,34,29,986,29,training,986
v_vBfiy1dAjR4,170,30,5100,30,training,5100
v_bLlf3bUxXDI,55,29,1595,29,testing,1595
v_65DhTBAoyWs,83,29,2407,29,training,2407
v_Ca9h8IXmjeI,188,29,5452,29,testing,5452
v_3Xq6PxRjrhQ,106,25,2650,25,training,2650
v_7JkhaTRR4Ck,251,29,7279,29,training,7279
v_M5Scj2ka7kY,557,25,13925,25,training,13925
v_0pV6SaTVnhs,423,29,12267,29,training,12267
v_mFOlu04rNzM,147,30,4410,30,training,4410
v_QYPC-E87C3g,115,30,3450,30,validation,3450
v_ptkLRfJdspo,75,30,2250,30,training,2250
v_pbnh8PzrZc0,103,29,2987,29,testing,2987
v_GXmyG37rseU,203,29,5887,29,training,5887
v_Sgb4qISnpvQ,176,29,5104,29,training,5104
v_zN7JOxzqWDo,277,23,6371,23,testing,6371
v__x_YZJgYTD8,211,29,6119,29,testing,6119
v_-3C_8XTSBA8,49,23,1127,23,training,1127
v_2bWb1En1fhU,57,30,1710,30,training,1710
v_RAAjBNwhCo0,427,29,12383,29,training,12383
v_2_K67k59l0Y,158,29,4582,29,training,4582
v_ekrGtgQ-tC0,192,30,5760,30,training,5760
v_rJbpKk-1H_0,65,25,1625,25,training,1625
v_C5pavTYw_xo,181,25,4525,25,testing,4525
v_J9XKuJx1DdQ,101,25,2525,25,validation,2525
v_FA7eGus5yjM,46,30,1380,30,training,1380
v_NEUZUB2K1aI,88,25,2200,25,training,2200
v_9UwBcII8cvk,534,30,16020,30,training,16020
v_yMUn05380Kw,189,15,2835,15,training,2835
v_AsVhYBEGUKM,473,29,13717,29,training,13717
v_AAUWWt3O8W0,340,25,8500,25,training,8500
v_0AQcRiuWMaw,52,24,1248,24,testing,1248
v_3vmdR3TfYgo,369,30,11070,30,training,11070
v_Jm7V2rGfwWs,577,25,14425,25,training,14425
v_Gu9qS5zziYQ,421,10,4210,10,training,4210
v_4WyOAtbcEVU,493,29,14297,29,training,14297
v_8L-wOnCU15Y,293,30,8790,30,testing,8790
v_OZyWDRIDJeA,248,25,6200,25,validation,6200
v_wsgqlWOiN24,327,30,9810,30,validation,9810
v_hKluKCxwbzg,267,25,6675,25,training,6675
v_4Mzcl_VtaU4,284,25,7100,25,training,7100
v_3iAmIYPNKzg,288,23,6624,23,training,6624
v__qg5sHXOZfo,506,29,14674,29,training,14674
v_4U_nFJTy2lk,210,29,6090,29,training,6090
v_w-Lc2IV6Neg,247,30,7410,30,training,7410
v_huxDnZs2_OQ,228,29,6612,29,training,6612
v_Gj1wccefiBk,250,25,6250,25,training,6250
v_30P1bFyemrk,214,30,6420,30,testing,6420
v_SOJwvfr5k-8,263,29,7627,29,training,7627
v_CzSy-f3xYh4,380,25,9500,25,training,9500
v_Wr4oAmTfXzE,406,30,12180,30,training,12180
v_a1BxdPh0zRQ,338,30,10140,30,training,10140
v_J-VO_hrdQ6o,360,25,9000,25,training,9000
v_rlg2HKUds0s,103,30,3090,30,training,3090
v_LI42QzJqJzU,200,30,6000,30,training,6000
v_5pX6Z-Yrsgc,367,25,9175,25,testing,9175
v_t_rOsC4C30Q,132,29,3828,29,testing,3828
v_iI4yp3216Kw,399,30,11970,30,validation,11970
v_STFapVA7Ajk,31,30,930,30,training,930
v_tEftKQIsTB8,325,29,9425,29,training,9425
v_R1qDdBRiivo,30,18,540,18,testing,540
v_LUHO800QUr0,58,30,1740,30,testing,1740
v_0AfiMwwe504,162,30,4860,30,testing,4860
v_J9R_9MLFQxo,30,23,690,23,testing,690
v_aixLrErYSNg,226,30,6780,30,training,6780
v_eRTz31Skk38,337,25,8425,25,training,8425
v_sKW727DMOvQ,192,29,5568,29,training,5568
v_JZloTOdIY_c,88,29,2552,29,training,2552
v_HAhkajLm9IA,50,30,1500,30,training,1500
v_lY1VKoc3XJg,138,29,4002,29,training,4002
v_oDHEfzkcfkM,133,30,3990,30,training,3990
v_r5THb_Uz2Ds,78,25,1950,25,training,1950
v_-8Q0Wo-G82Q,498,29,14442,29,training,14442
v_iBV6s91V4sk,232,30,6960,30,training,6960
v_XrvMX7Zhdeo,188,30,5640,30,validation,5640
v_uog3AwBhfjI,96,23,2208,23,training,2208
v_tqYU2Xw_98k,161,29,4669,29,validation,4669
v_h1yYXF2y2Go,59,30,1770,30,training,1770
v_KnbUEv1uu48,56,30,1680,30,training,1680
v_t6UJ0WG4tPw,127,30,3810,30,training,3810
v_SsM_Bf2kgo4,146,25,3650,25,training,3650
v_hM-WYd49IzA,60,29,1740,29,training,1740
v_DQkJw4JawMU,82,29,2378,29,training,2378
v_xK69PqdiURA,292,29,8468,29,testing,8468
v_G3RRFgQVRN8,298,29,8642,29,training,8642
v_XdsEDiDOMAg,298,29,8642,29,validation,8642
v_yEj5hlgVY0Y,132,30,3960,30,training,3960
v_5XHv3016RXs,46,30,1380,30,training,1380
v_2JNRxecfRXY,164,29,4756,29,testing,4756
v_vJKaTU7E_vk,67,25,1675,25,testing,1675
v_3HloTe3JP_w,180,30,5400,30,testing,5400
v_RAle6Bw3CYs,134,29,3886,29,training,3886
v_ySUSUn-RwyQ,140,24,3360,24,testing,3360
v_YjWNZbTSyJQ,29,30,870,30,training,870
v_lo5V4uHNwVE,61,15,915,15,training,915
v_AlgAR0rFSsk,270,11,2970,11,testing,2970
v_pQ1VgF2K2gA,195,29,5655,29,validation,5655
v_dGVKNiymD70,72,25,1800,25,training,1800
v_uLdPD8nRn_Q,194,24,4656,24,testing,4656
v_KNnf5ENxmRE,38,15,570,15,testing,570
v_UjY8kmBs_s0,131,29,3799,29,training,3799
v_lZ_EJi3FRrY,33,30,990,30,training,990
v_BT6Wry5FR_k,110,25,2750,25,testing,2750
v_O8aKwPU74YA,40,29,1160,29,training,1160
v_H21gjXDf_Yc,185,29,5365,29,training,5365
v_ULbPFxSH-XM,292,30,8760,30,training,8760
v_wwcPK2xQyr8,82,29,2378,29,training,2378
v_2fs9MCK0ZK0,151,29,4379,29,training,4379
v_iFS3Pi_yBqc,131,29,3799,29,training,3799
